,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,coveredCapacity,status,trend,full,info
33,EU,eu,eu,2013-09-07,647.4517,4308,15.03,3273.85,49.4,-3224.4,864.1198,8455.15,14981.65,-,C,0.37,74.93,[]
34,EU,eu,eu,2013-09-06,644.2692,4308,14.96,2712.33,67,-2645.3,864.1141,8454.96,14981.53,-,C,0.31,74.56,[]
35,EU,eu,eu,2013-09-05,641.5723,4308,14.89,2738.3,80.7,-2657.6,863.1028,8441.47,14980.42,-,C,0.31,74.33,[]
36,EU,eu,eu,2013-09-04,638.8899,4308,14.83,2637.62,68.3,-2569.3,863.1086,8441.4,14980.54,-,C,0.3,74.02,[]
37,EU,eu,eu,2013-09-03,636.2964,4308,14.77,2564.46,276.6,-2287.9,863.1222,8441.43,14980.82,-,C,0.27,73.72,[]
38,EU,eu,eu,2013-09-02,633.9884,4308,14.72,2743.71,115.1,-2628.6,863.1086,8441.19,14980.54,-,C,0.3,73.45,[]
39,EU,eu,eu,2013-09-01,631.3587,4308,14.66,3439.95,57.9,-3382,863.1492,8441.5,14981.39,-,C,0.39,73.15,[]
40,EU,eu,eu,2013-08-31,628.0077,4308,14.58,3674.63,73.5,-3601.1,863.1547,8441.45,14981.5,-,C,0.42,72.76,[]
41,EU,eu,eu,2013-08-30,624.4062,4308,14.49,2878.58,103.6,-2775,863.1414,8441.21,14981.22,-,C,0.32,72.34,[]
42,EU,eu,eu,2013-08-29,621.6091,4308,14.43,2805.39,107.2,-2698.2,863.1459,8441.17,14981.32,-,C,0.31,72.02,[]
43,EU,eu,eu,2013-08-28,618.8859,4308,14.37,2889.97,50.5,-2839.5,863.1429,8441.05,14981.25,-,C,0.33,71.7,[]
44,EU,eu,eu,2013-08-27,615.9773,4308,14.3,2772.83,81.5,-2691.4,863.1386,8440.94,14981.17,-,C,0.31,71.36,[]
45,EU,eu,eu,2013-08-26,613.2817,4308,14.24,3043.21,70.1,-2973.2,863.1591,8441.07,14981.59,-,C,0.34,71.05,[]
46,EU,eu,eu,2013-08-25,610.2928,4308,14.17,3553.61,58.1,-3495.5,863.162,8441.01,14925.35,-,C,0.4,70.7,[]
47,EU,eu,eu,2013-08-24,606.7872,4308,14.09,3492.93,65.1,-3427.8,863.1609,8440.89,14869.03,-,C,0.4,70.3,[]
48,EU,eu,eu,2013-08-23,603.3819,4308,14.01,3075.36,250.4,-2825,862.7791,8436.65,14868.28,-,C,0.33,69.93,[]
49,EU,eu,eu,2013-08-22,600.5464,4308,13.94,3134.67,378.9,-2755.7,862.7887,8436.66,14902.33,-,C,0.32,69.61,[]
50,EU,eu,eu,2013-08-21,597.7855,4308,13.88,3371.23,254.9,-3116.3,862.7356,8436.04,14901.23,-,C,0.36,69.29,[]
51,EU,eu,eu,2013-08-20,594.7716,4308,13.81,3279.4,271.1,-3008.3,862.841,8437.02,14910.62,-,C,0.35,68.93,[]
52,EU,eu,eu,2013-08-19,591.7431,4308,13.74,3187.38,369.4,-2818,862.8377,8436.9,14962.88,-,C,0.33,68.58,[]
53,EU,eu,eu,2013-08-18,588.9048,4308,13.67,3670.39,72.3,-3598.1,862.8357,8436.77,14962.84,-,C,0.42,68.25,[]
54,EU,eu,eu,2013-08-17,585.2903,4308,13.59,3712.94,38.1,-3674.9,862.835,8436.64,14962.83,-,C,0.43,67.83,[]
55,EU,eu,eu,2013-08-16,581.5858,4308,13.5,3408.37,227.5,-3180.9,862.8335,8436.52,14962.8,-,C,0.37,67.4,[]
56,EU,eu,eu,2013-08-15,578.3843,4308,13.43,3354.66,423.4,-2931.3,862.8322,8436.41,14962.77,-,C,0.34,67.03,[]
57,EU,eu,eu,2013-08-14,575.421,4308,13.36,3201.55,315.5,-2886,862.8,8436.01,14952.17,-,C,0.33,66.69,[]
58,EU,eu,eu,2013-08-13,572.4907,4308,13.29,3305.18,403.9,-2901.3,862.7541,8370.42,14961.15,-,C,0.34,66.36,[]
59,EU,eu,eu,2013-08-12,569.5743,4308,13.22,3309.58,252.3,-3057.3,862.7609,8342.88,14961.29,-,C,0.35,66.02,[]
60,EU,eu,eu,2013-08-11,566.5009,4308,13.15,3834.53,80.3,-3754.3,862.7564,8342.72,14961.19,-,C,0.44,65.66,[]
61,EU,eu,eu,2013-08-10,562.7218,4308,13.06,3700.5,110.5,-3590,862.7496,8342.53,14961.05,-,C,0.42,65.22,[]
62,EU,eu,eu,2013-08-09,560.5961,4308,13.01,3730.08,64.4,-3665.6,862.7771,8370.2,14961.63,-,C,0.42,64.98,[]
63,EU,eu,eu,2013-08-08,555.3644,4308,12.89,3594.42,91.4,-3503,862.7706,8357.94,14961.49,-,C,0.41,64.37,[]
64,EU,eu,eu,2013-08-07,551.8131,4308,12.81,3559.6,119.7,-3439.9,862.7536,8302.66,14961.14,-,C,0.4,63.96,[]
65,EU,eu,eu,2013-08-06,548.3348,4308,12.73,3658.54,90.6,-3568,862.7355,8302.36,14960.76,-,C,0.41,63.56,[]
66,EU,eu,eu,2013-08-05,544.7714,4308,12.65,3678.93,2086.5,-1592.4,862.7483,8262.13,14961.03,-,C,0.18,63.14,[]
67,EU,eu,eu,2013-08-04,543.1605,4308,12.61,4207.54,71.8,-4135.7,862.7567,8357.34,14961.2,-,C,0.48,62.96,[]
68,EU,eu,eu,2013-08-03,539.0067,4308,12.51,4130.61,119.2,-4011.4,862.7509,8434.28,14961.08,-,C,0.46,62.48,[]
69,EU,eu,eu,2013-08-02,535.0068,4308,12.42,3845.66,88.6,-3757.1,862.7589,8434.22,14961.25,-,C,0.44,62.01,[]
70,EU,eu,eu,2013-08-01,531.196,4308,12.33,3690.86,68.8,-3622.1,862.751,8434.02,14961.08,-,C,0.42,61.57,[]
71,EU,eu,eu,2013-07-31,527.6679,4308,12.25,3630.33,114.4,-3516,862.7516,8433.94,14961.1,-,C,0.41,61.16,[]
72,EU,eu,eu,2013-07-30,524.1798,4308,12.17,3709.8,67.5,-3642.3,862.7449,8433.71,14960.96,-,C,0.42,60.76,[]
73,EU,eu,eu,2013-07-29,520.5811,4308,12.08,3494.03,36.1,-3457.9,862.7706,8433.8,14961.49,-,C,0.4,60.34,[]
74,EU,eu,eu,2013-07-28,517.0752,4308,12,4170.65,16.3,-4154.4,862.7695,8433.59,14961.47,-,C,0.48,59.93,[]
75,EU,eu,eu,2013-07-27,512.8958,4308,11.91,3959.75,54.2,-3905.6,862.7625,8433.32,14961.32,-,C,0.45,59.45,[]
76,EU,eu,eu,2013-07-26,508.982,4308,11.81,3550.9,57.6,-3493.3,862.7551,8433.05,14961.17,-,C,0.4,58.99,[]
77,EU,eu,eu,2013-07-25,505.4698,4308,11.73,3377.82,78.6,-3299.2,862.7364,8432.68,14960.78,-,C,0.38,58.59,[]
78,EU,eu,eu,2013-07-24,502.1279,4308,11.66,3311.18,80.9,-3230.3,862.7647,8253.83,15071.64,-,C,0.37,58.2,[]
79,EU,eu,eu,2013-07-23,498.8544,4308,11.58,3395.55,114.4,-3281.2,862.7643,8253.64,15071.63,-,C,0.38,57.82,[]
80,EU,eu,eu,2013-07-22,495.5406,4308,11.5,3604.29,84.5,-3519.8,862.7658,8253.48,15071.67,-,C,0.41,57.44,[]
81,EU,eu,eu,2013-07-21,492.0099,4308,11.42,4050.97,51.1,-3999.9,862.7714,8253.36,15071.78,-,C,0.46,57.03,[]
82,EU,eu,eu,2013-07-20,488.0448,4308,11.33,3883.45,43,-3840.5,862.7747,8253.2,15071.85,-,C,0.45,56.57,[]
83,EU,eu,eu,2013-07-19,484.2396,4308,11.24,3402.5,131.8,-3270.7,862.7881,8253.16,15072.13,-,C,0.38,56.12,[]
84,EU,eu,eu,2013-07-18,480.9393,4308,11.16,3362.15,275.4,-3086.8,862.7856,8431.93,14961.8,-,C,0.36,55.74,[]
85,EU,eu,eu,2013-07-17,477.8333,4308,11.09,3363.03,118.8,-3244.2,862.7921,8431.82,14961.94,-,C,0.38,55.38,[]
86,EU,eu,eu,2013-07-16,474.5874,4308,11.02,3475.85,147.1,-3328.8,862.8025,8431.76,14962.15,-,C,0.39,55.01,[]
87,EU,eu,eu,2013-07-15,471.1954,4308,10.94,3669.75,74.5,-3595.2,862.7584,8431.16,14961.24,-,C,0.42,54.61,[]
88,EU,eu,eu,2013-07-14,467.5465,4308,10.85,4208.08,41.5,-4166.5,862.7475,8430.89,14961.01,-,C,0.48,54.19,[]
89,EU,eu,eu,2013-07-13,463.3982,4308,10.76,3905.88,64.3,-3841.6,862.7683,8430.92,14961.44,-,C,0.45,53.71,[]
90,EU,eu,eu,2013-07-12,459.5715,4308,10.67,3317.9,77.3,-3240.6,862.7637,8425.71,14961.35,-,C,0.38,53.27,[]
91,EU,eu,eu,2013-07-11,455.7586,4308,10.58,3303.94,196.9,-3107.1,862.7812,8407.73,14943.71,-,C,0.36,52.82,[]
92,EU,eu,eu,2013-07-10,452.6207,4308,10.51,3310.15,195.6,-3114.6,862.7817,8425.58,14961.72,-,C,0.36,52.46,[]
93,EU,eu,eu,2013-07-09,449.4858,4308,10.43,3564.32,198.9,-3365.5,862.7618,8425.21,14961.31,-,C,0.39,52.1,[]
94,EU,eu,eu,2013-07-08,446.0853,4308,10.35,3605.66,47.3,-3558.4,862.7699,8425.12,14961.48,-,C,0.41,51.7,[]
95,EU,eu,eu,2013-07-07,442.515,4308,10.27,4263.31,47.8,-4215.5,862.7963,8425.21,14962.02,-,C,0.49,51.29,[]
96,EU,eu,eu,2013-07-06,438.2754,4308,10.17,4160.85,23.7,-4137.2,862.7854,8424.92,14961.8,-,C,0.48,50.8,[]
97,EU,eu,eu,2013-07-05,434.1436,4308,10.08,3551.36,47.4,-3504,862.8044,8424.93,14962.19,-,C,0.41,50.32,[]
98,EU,eu,eu,2013-07-04,430.6337,4308,10,3245.05,173.1,-3071.9,862.793,8414.72,14961.96,-,C,0.36,49.91,[]
99,EU,eu,eu,2013-07-03,427.5766,4308,9.93,3287.12,295.3,-2991.9,862.7909,8353.93,14961.91,-,C,0.35,49.56,[]
100,EU,eu,eu,2013-07-02,424.5786,4308,9.86,3573.99,113.3,-3460.7,862.7671,8309.61,14961.42,-,C,0.4,49.21,[]
101,EU,eu,eu,2013-07-01,421.0811,4308,9.77,3519.88,78,-3441.8,862.7593,8330.02,14961.26,-,C,0.4,48.81,[]
102,EU,eu,eu,2013-06-30,417.614,4308,9.69,4063.29,53.5,-4009.8,862.7361,8397.32,14961.19,-,C,0.46,48.41,[]
103,EU,eu,eu,2013-06-29,413.6841,4308,9.6,3940.59,24.7,-3915.9,862.7294,8413.73,14961.05,-,C,0.45,47.95,[]
104,EU,eu,eu,2013-06-28,409.7615,4308,9.51,3392.03,302.2,-3089.9,862.7231,8305.49,14960.92,-,C,0.36,47.5,[]
105,EU,eu,eu,2013-06-27,406.7,4308,9.44,3426.13,216.4,-3209.8,863.2976,8184.66,14872.89,-,C,0.37,47.11,[]
106,EU,eu,eu,2013-06-26,403.531,4308,9.37,3109.25,94.1,-3015.1,857.9553,8006.34,14693.63,-,C,0.35,47.03,[]
107,EU,eu,eu,2013-06-25,400.4923,4308,9.3,3166.6,141,-3025.6,857.9576,8006.3,14694.7,-,C,0.35,46.68,[]
108,EU,eu,eu,2013-06-24,397.4661,4308,9.23,3198.53,84.8,-3113.7,857.963,8051.28,14693.78,-,C,0.36,46.33,[]
109,EU,eu,eu,2013-06-23,394.3867,4308,9.15,3879.88,23.9,-3855.9,857.9782,8176.33,14783.46,-,C,0.45,45.97,[]
110,EU,eu,eu,2013-06-22,390.5541,4308,9.07,3843.83,32.6,-3811.3,857.3532,8244.62,14783.64,-,C,0.44,45.55,[]
111,EU,eu,eu,2013-06-21,386.7341,4308,8.98,3313.21,68.8,-3244.4,857.3811,8244.78,14784.22,-,C,0.38,45.11,[]
112,EU,eu,eu,2013-06-20,383.5058,4308,8.9,3144.49,170.3,-2974.2,857.3863,8244.7,14784.33,-,C,0.35,44.73,[]
113,EU,eu,eu,2013-06-19,380.5021,4308,8.83,2962.52,143.9,-2818.6,857.3781,8244.49,14784.16,-,C,0.33,44.38,[]
114,EU,eu,eu,2013-06-18,377.6555,4308,8.77,3210.98,28.4,-3182.6,857.3754,8244.33,14784.1,-,C,0.37,44.05,[]
115,EU,eu,eu,2013-06-17,374.4758,4308,8.69,3300.27,52.2,-3248,857.3613,8244.07,14783.81,-,C,0.38,43.68,[]
116,EU,eu,eu,2013-06-16,371.255,4308,8.62,3478.99,31.4,-3447.6,857.369,8244.03,14783.97,-,C,0.4,43.3,[]
117,EU,eu,eu,2013-06-15,367.7693,4308,8.54,3609.32,38.1,-3571.3,857.3516,8243.73,14783.61,-,C,0.42,42.9,[]
118,EU,eu,eu,2013-06-14,364.1935,4308,8.45,3406.84,104.6,-3302.2,857.3514,8243.62,14783.6,-,C,0.39,42.48,[]
119,EU,eu,eu,2013-06-13,360.8741,4308,8.38,3375.44,64.8,-3310.6,857.3212,8243.21,14782.97,-,C,0.39,42.09,[]
120,EU,eu,eu,2013-06-12,357.5633,4308,8.3,3170.27,77.3,-3093,857.3138,8243.02,14739.49,-,C,0.36,41.71,[]
121,EU,eu,eu,2013-06-11,354.4562,4308,8.23,3318.15,113,-3205.1,857.319,8242.98,14739.6,-,C,0.37,41.34,[]
122,EU,eu,eu,2013-06-10,351.2443,4308,8.15,3280.32,129.7,-3150.6,857.2762,8242.45,14774.54,-,C,0.37,40.97,[]
123,EU,eu,eu,2013-06-09,348.0789,4308,8.08,3880.67,63.8,-3816.9,857.2478,8242.06,14708.12,-,C,0.45,40.6,[]
124,EU,eu,eu,2013-06-08,344.296,4308,7.99,3968.86,23.9,-3945,857.2756,8242.23,14734.69,-,C,0.46,40.16,[]
125,EU,eu,eu,2013-06-07,340.3565,4308,7.9,3570.03,44,-3526,857.2252,8241.61,14707.65,-,C,0.41,39.7,[]
126,EU,eu,eu,2013-06-06,336.8273,4308,7.82,3156.57,74.4,-3082.1,857.2268,8241.53,14716.68,-,C,0.36,39.29,[]
127,EU,eu,eu,2013-06-05,333.7519,4308,7.75,2859.14,119.5,-2739.6,857.2309,8241.48,14724.76,-,C,0.32,38.93,[]
128,EU,eu,eu,2013-06-04,331.0521,4308,7.68,2781.66,267.7,-2514,857.3077,8242.19,14752.69,-,C,0.29,38.62,[]
129,EU,eu,eu,2013-06-03,328.5005,4308,7.63,2367.1,322.1,-2045,857.2255,8241.31,14750.99,-,C,0.24,38.32,[]
130,EU,eu,eu,2013-06-02,326.4659,4308,7.58,3141.02,120.1,-3020.9,857.2331,8241.35,14733.81,-,C,0.35,38.08,[]
131,EU,eu,eu,2013-06-01,323.4719,4308,7.51,3167.93,63,-3105,857.2637,8241.58,14721.45,-,C,0.36,37.73,[]
132,EU,eu,eu,2013-05-31,320.4012,4308,7.44,2511.85,104.2,-2407.7,857.2564,8241.45,14721.29,-,C,0.28,37.38,[]
133,EU,eu,eu,2013-05-30,318.0006,4308,7.38,2395.06,171.7,-2223.4,857.2291,8241.15,14728.73,-,C,0.26,37.1,[]
134,EU,eu,eu,2013-05-29,315.8116,4308,7.33,2187.74,246.1,-1941.7,857.2569,8241.42,14772.3,-,C,0.23,36.84,[]
135,EU,eu,eu,2013-05-28,313.8545,4308,7.29,2160.92,140.7,-2020.2,857.2332,8241.19,14781.15,-,C,0.24,36.61,[]
136,EU,eu,eu,2013-05-27,311.8073,4308,7.24,2220.44,274.7,-1945.7,857.2311,8241.2,14767.77,-,C,0.23,36.37,[]
137,EU,eu,eu,2013-05-26,309.7461,4308,7.19,2304.91,177.9,-2127,857.0857,8239.78,14734.75,-,C,0.25,36.14,[]
138,EU,eu,eu,2013-05-25,307.6321,4308,7.14,2201.22,135.2,-2066,857.0873,8239.84,14704.78,-,C,0.24,35.89,[]
139,EU,eu,eu,2013-05-24,305.5827,4308,7.09,1628.61,692.7,-935.9,857.0883,8239.9,14734.8,-,C,0.11,35.65,[]
140,EU,eu,eu,2013-05-23,304.6296,4308,7.07,1921.82,657.4,-1264.4,857.0899,8239.95,14778.17,-,C,0.15,35.54,[]
141,EU,eu,eu,2013-05-22,303.3791,4308,7.04,2498.72,325.5,-2173.2,857.091,8239.96,14734.86,-,C,0.25,35.4,[]
142,EU,eu,eu,2013-05-21,301.1952,4308,6.99,2640.68,180.7,-2459.9,857.0885,8239.93,14717.8,-,C,0.29,35.14,[]
143,EU,eu,eu,2013-05-20,298.7435,4308,6.93,2950.48,110.2,-2840.3,857.1215,8240.27,14674.24,-,C,0.33,34.85,[]
144,EU,eu,eu,2013-05-19,295.9579,4308,6.87,3244.8,48.1,-3196.7,857.2307,8241.37,14624.29,-,C,0.37,34.52,[]
145,EU,eu,eu,2013-05-18,292.806,4308,6.8,3254.01,77.9,-3176.1,857.3109,8152.83,14571.63,-,C,0.37,34.15,[]
146,EU,eu,eu,2013-05-17,289.6405,4308,6.72,2617.25,243.2,-2374,857.3005,8242.08,14574.21,-,C,0.28,33.79,[]
147,EU,eu,eu,2013-05-16,287.3145,4308,6.67,2519,260,-2259,857.3421,8242.5,14615.08,-,C,0.26,33.51,[]
148,EU,eu,eu,2013-05-15,285.0574,4308,6.62,2670.42,305.9,-2364.5,857.3149,8242.23,14694.51,-,C,0.28,33.25,[]
149,EU,eu,eu,2013-05-14,282.6567,4308,6.56,2557.62,389.1,-2168.6,857.2913,8241.99,14744.02,-,C,0.25,32.97,[]
150,EU,eu,eu,2013-05-13,280.4669,4308,6.51,2566.55,415.2,-2151.3,857.2717,8241.79,14781.94,-,C,0.25,32.72,[]
151,EU,eu,eu,2013-05-12,277.8981,4308,6.45,3040.07,92.4,-2947.7,857.2884,8241.96,14782.29,-,C,0.34,32.42,[]
152,EU,eu,eu,2013-05-11,274.9566,4308,6.38,3193.74,61.9,-3131.8,857.2594,8241.67,14781.69,-,C,0.37,32.07,[]
153,EU,eu,eu,2013-05-10,271.8143,4308,6.31,3177.98,54.4,-3123.6,857.2499,8241.57,14781.49,-,C,0.36,31.71,[]
154,EU,eu,eu,2013-05-09,268.71,4308,6.24,3339.05,65.5,-3273.6,857.2713,8241.79,14781.94,-,C,0.38,31.34,[]
155,EU,eu,eu,2013-05-08,265.4621,4308,6.16,3175.44,78.7,-3096.7,857.3164,8239.84,14782.87,-,C,0.36,30.96,[]
156,EU,eu,eu,2013-05-07,262.7757,4308,6.1,3060.14,101.9,-2958.2,857.3083,8259.86,14782.71,-,C,0.35,30.65,[]
157,EU,eu,eu,2013-05-06,259.8388,4308,6.03,3010.25,80.6,-2929.6,857.283,8259.6,14729.85,-,C,0.34,30.31,[]
158,EU,eu,eu,2013-05-05,256.907,4308,5.96,3303.96,83.4,-3220.5,857.2697,8239.37,14722.34,-,C,0.38,29.97,[]
159,EU,eu,eu,2013-05-04,253.735,4308,5.89,3181.58,88,-3093.6,857.2833,8239.52,14703.85,-,C,0.36,29.6,[]
160,EU,eu,eu,2013-05-03,250.6905,4308,5.82,2810.75,345.7,-2465,857.2724,8239.42,14730.27,-,C,0.29,29.24,[]
161,EU,eu,eu,2013-05-02,248.2599,4308,5.76,2415.13,390,-2025.1,857.273,8239.46,14781.97,-,C,0.24,28.96,[]
162,EU,eu,eu,2013-05-01,246.248,4308,5.72,2752.11,316.3,-2435.8,857.2783,8239.54,14742.36,-,C,0.28,28.72,[]
163,EU,eu,eu,2013-04-30,242.3614,4308,5.63,1822.09,386.3,-1435.8,839.7914,8001.19,14227.9,-,C,0.17,28.86,[]
164,EU,eu,eu,2013-04-29,239.8362,4308,5.57,1687.69,476.6,-1211.1,839.7992,8001.24,14228.06,-,C,0.14,28.56,[]
165,EU,eu,eu,2013-04-28,238.5175,4308,5.54,2182,187.7,-1994.3,839.8043,8001.27,14059.35,-,C,0.24,28.4,[]
166,EU,eu,eu,2013-04-27,236.4959,4308,5.49,2251.74,129.1,-2122.7,839.8161,8001.36,14194.71,-,C,0.25,28.16,[]
167,EU,eu,eu,2013-04-26,234.3777,4308,5.44,2627.64,120.8,-2506.9,839.8054,8001.22,14228.19,-,C,0.3,27.91,[]
168,EU,eu,eu,2013-04-25,231.8877,4308,5.38,2419.93,129,-2290.9,839.7892,8001,14227.85,-,C,0.27,27.61,[]
169,EU,eu,eu,2013-04-24,229.5641,4308,5.33,2408.98,232.6,-2176.4,839.7845,8000.91,14227.76,-,C,0.26,27.34,[]
170,EU,eu,eu,2013-04-23,227.3773,4308,5.28,2032.53,278.1,-1754.4,839.7896,8000.95,14227.86,-,C,0.21,27.08,[]
171,EU,eu,eu,2013-04-22,225.5645,4308,5.24,1737.43,224.5,-1512.9,839.781,8000.86,14227.68,-,C,0.18,26.86,[]
172,EU,eu,eu,2013-04-21,224.0276,4308,5.2,2013.82,157.9,-1855.9,839.7611,8000.66,14227.27,-,C,0.22,26.68,[]
173,EU,eu,eu,2013-04-20,222.1366,4308,5.16,2096.64,186.9,-1909.8,839.7716,8000.76,14227.49,-,C,0.23,26.45,[]
174,EU,eu,eu,2013-04-19,220.2477,4308,5.11,2044.43,170.1,-1874.3,839.7667,8000.74,14227.39,-,C,0.22,26.23,[]
175,EU,eu,eu,2013-04-18,218.4251,4308,5.07,2380.08,129.3,-2250.8,839.7345,8000.4,14226.72,-,C,0.27,26.01,[]
176,EU,eu,eu,2013-04-17,216.201,4308,5.02,2418.45,164.7,-2253.7,839.8309,8001.33,14228.72,-,C,0.27,25.74,[]
177,EU,eu,eu,2013-04-16,213.9916,4308,4.97,2088.5,195.6,-1892.9,839.7617,7821.62,14188.95,-,C,0.23,25.48,[]
178,EU,eu,eu,2013-04-15,212.1594,4308,4.92,1787.85,276.6,-1511.3,839.7808,7821.77,14101.01,-,C,0.18,25.26,[]
179,EU,eu,eu,2013-04-14,210.6387,4308,4.89,2483.37,266.1,-2217.3,839.7812,7821.76,14048.03,-,C,0.26,25.08,[]
180,EU,eu,eu,2013-04-13,208.5231,4308,4.84,1639.57,337.3,-1302.3,839.7646,7821.6,14047.7,-,C,0.16,24.83,[]
181,EU,eu,eu,2013-04-12,207.2202,4308,4.81,881.42,1045.7,164.3,839.73,7821.25,14142.99,-,C,-0.02,24.68,[]
182,EU,eu,eu,2013-04-11,207.3496,4308,4.81,967.07,964.9,-2.2,839.799,7821.96,13985.18,-,C,0,24.69,[]
183,EU,eu,eu,2013-04-10,207.355,4308,4.81,479.48,1474,994.5,839.7991,7821.97,14092.41,-,C,-0.12,24.69,[]
184,EU,eu,eu,2013-04-09,208.3734,4308,4.84,447.72,1738.2,1290.5,839.799,7821.98,14150.81,-,C,-0.15,24.81,[]
185,EU,eu,eu,2013-04-08,209.6809,4308,4.87,231.33,2269.6,2038.3,839.7989,7821.98,14092.15,-,C,-0.24,24.97,[]
186,EU,eu,eu,2013-04-07,211.7349,4308,4.91,610.44,1332.5,722.1,839.7989,7821.99,14143.15,-,C,-0.09,25.21,[]
187,EU,eu,eu,2013-04-06,212.4786,4308,4.93,562.47,1659.5,1097,839.7993,7822.01,14103.16,-,C,-0.13,25.3,[]
188,EU,eu,eu,2013-04-05,213.6705,4308,4.96,385.44,2650.3,2264.9,839.7991,7822.02,14118.71,-,C,-0.27,25.44,[]
189,EU,eu,eu,2013-04-04,215.9314,4308,5.01,229.38,2829.3,2599.9,839.7989,7822.02,14233.91,-,C,-0.31,25.71,[]
190,EU,eu,eu,2013-04-03,218.5319,4308,5.07,289.07,2725.1,2436,839.7982,7822.03,14385.09,-,C,-0.29,26.02,[]
191,EU,eu,eu,2013-04-02,220.9653,4308,5.13,345.67,3587,3241.3,839.7969,7822.03,14376.05,-,C,-0.39,26.31,[]
192,EU,eu,eu,2013-04-01,224.2067,4308,5.2,540.7,2194.6,1653.9,839.5821,7822.06,14317.79,-,C,-0.2,26.7,[]
193,EU,eu,eu,2013-03-31,225.7383,4308,5.24,564.76,1947.2,1382.4,829.0017,7753.42,14144.08,-,C,-0.17,27.23,[]
194,EU,eu,eu,2013-03-30,227.3381,4308,5.28,398.98,2246.9,1847.9,829.0025,7743.35,14103.14,-,C,-0.22,27.42,[]
195,EU,eu,eu,2013-03-29,229.1925,4308,5.32,208,2943.2,2735.2,829.0016,7693.84,14103.13,-,C,-0.33,27.65,[]
196,EU,eu,eu,2013-03-28,232.0055,4308,5.39,136.86,3632.2,3495.3,828.9992,7753.4,14207.89,-,C,-0.42,27.99,[]
197,EU,eu,eu,2013-03-27,235.6202,4308,5.47,193.97,4298.9,4104.9,828.9944,7753.37,14282.06,-,C,-0.5,28.42,[]
198,EU,eu,eu,2013-03-26,239.7517,4308,5.57,127.21,4732.3,4605.1,828.9882,7753.32,14341.5,-,C,-0.56,28.92,[]
199,EU,eu,eu,2013-03-25,244.2531,4308,5.67,119.24,4557,4437.8,828.9903,7753.36,14341.54,-,C,-0.54,29.46,[]
200,EU,eu,eu,2013-03-24,248.5836,4308,5.77,136.22,3699.7,3563.5,828.9699,7753.19,14334.76,-,C,-0.43,29.99,[]
201,EU,eu,eu,2013-03-23,252.0108,4308,5.85,233.22,3397.1,3163.8,828.9183,7752.68,14333.68,-,C,-0.38,30.4,[]
202,EU,eu,eu,2013-03-22,255.0937,4308,5.92,353.82,3393.3,3039.5,828.8835,7752.35,14332.96,-,C,-0.37,30.78,[]
203,EU,eu,eu,2013-03-21,258.1769,4308,5.99,227.59,3675.4,3447.8,828.9992,7753.53,14275.03,-,C,-0.42,31.14,[]
204,EU,eu,eu,2013-03-20,261.4832,4308,6.07,82.6,4021.3,3938.7,828.9953,7753.51,14274.95,-,C,-0.48,31.54,[]
205,EU,eu,eu,2013-03-19,265.2913,4308,6.16,128.03,3733.2,3605.2,828.9915,7753.5,14274.87,-,C,-0.43,32,[]
206,EU,eu,eu,2013-03-18,268.8382,4308,6.24,108.63,4419.5,4310.9,828.9911,7753.54,14274.86,-,C,-0.52,32.43,[]
207,EU,eu,eu,2013-03-17,273.0592,4308,6.34,257.87,3308.3,3050.5,828.9908,7753.57,14274.86,-,C,-0.37,32.94,[]
208,EU,eu,eu,2013-03-16,276.0447,4308,6.41,176.99,3641.1,3464.1,828.9959,7753.66,14258.15,-,C,-0.42,33.3,[]
209,EU,eu,eu,2013-03-15,279.4578,4308,6.49,62.26,4791.2,4729,829.0015,7753.76,14270.84,-,C,-0.57,33.71,[]
210,EU,eu,eu,2013-03-14,284.2607,4308,6.6,59.58,5080.3,5020.7,829.0006,7753.79,14335.39,-,C,-0.61,34.29,[]
211,EU,eu,eu,2013-03-13,289.3455,4308,6.72,68.93,4991.2,4922.3,828.9971,7753.79,14341.68,-,C,-0.59,34.9,[]
212,EU,eu,eu,2013-03-12,294.2187,4308,6.83,18.17,4591.5,4573.3,828.997,7753.83,14341.68,-,C,-0.55,35.49,[]
213,EU,eu,eu,2013-03-11,298.5733,4308,6.93,128.11,3694,3565.9,828.9966,7753.87,14341.67,-,C,-0.43,36.02,[]
214,EU,eu,eu,2013-03-10,301.9537,4308,7.01,269.5,1990.4,1720.9,828.993,7753.87,14341.6,-,C,-0.21,36.42,[]
215,EU,eu,eu,2013-03-09,303.59,4308,7.05,459.45,1679.6,1220.1,828.9922,7753.87,14341.58,-,C,-0.15,36.62,[]
216,EU,eu,eu,2013-03-08,304.8225,4308,7.08,506.36,2219.2,1712.8,828.9922,7753.89,14341.58,-,C,-0.21,36.77,[]
217,EU,eu,eu,2013-03-07,306.5432,4308,7.12,366.41,2469.3,2102.9,828.9917,7753.9,14341.57,-,C,-0.25,36.98,[]
218,EU,eu,eu,2013-03-06,308.6632,4308,7.16,408.18,2866.1,2457.9,828.993,7753.94,14135.26,-,C,-0.3,37.23,[]
219,EU,eu,eu,2013-03-05,311.1852,4308,7.22,161.04,2979.5,2818.5,828.9959,7753.99,14103.32,-,C,-0.34,37.54,[]
